precinct,district,office,writein,party_detailed,party_simplified,candidate,dataverse,mode,votes,jurisdiction_name,state,year,stage,state_po,state_fips,state_cen,state_ic,date,jurisdiction_fips,county_name,county_fips,readme_check,magnitude,special
50-04,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,335,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,635,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,521,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,852,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,308,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,880,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,260,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,627,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-04,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,429,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,185,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,5,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,516,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,191,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,5,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,506,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,266,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,453,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,025,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BRIAN S LAURO,,MAIL IN,172,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,025,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,CHRIS LEE,,MAIL IN,511,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,050,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,NATALIA HUSSEY-BURDICK,,MAIL IN,403,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,050,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,KATHY THURSTON,,MAIL IN,266,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,186,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,273,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,207,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,307,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,210,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,177,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,273,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,219,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,338,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,319,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,493,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,167,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,478,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,173,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,356,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
50-05,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,255,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,17,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,448,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,1306,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,512,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,41,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,1179,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,572,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,1231,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,025,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BRIAN S LAURO,,MAIL IN,452,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,025,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,CHRIS LEE,,MAIL IN,1303,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,051,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,KUKANA KK KAMA-TOTH,,MAIL IN,509,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,051,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,LISA MARTEN,,MAIL IN,1244,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,478,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,608,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,370,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,560,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,577,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,398,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,516,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,433,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,943,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,714,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,1274,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,405,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,1287,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,365,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,962,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-01,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,551,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,18,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,6,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,714,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,17,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,1899,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,807,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,40,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,1773,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,914,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,1754,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,025,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BRIAN S LAURO,,MAIL IN,719,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,025,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,CHRIS LEE,,MAIL IN,1857,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,051,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,KUKANA KK KAMA-TOTH,,MAIL IN,866,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,051,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,LISA MARTEN,,MAIL IN,1722,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,703,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,1082,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,682,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,938,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,804,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,776,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,947,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,692,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #1,FALSE,,,YES,,MAIL IN,1305,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #1,FALSE,,,NO,,MAIL IN,1143,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #2,FALSE,,,YES,,MAIL IN,1919,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #2,FALSE,,,NO,,MAIL IN,550,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #3,FALSE,,,YES,,MAIL IN,1920,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #3,FALSE,,,NO,,MAIL IN,528,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #4,FALSE,,,YES,,MAIL IN,1386,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-02,,CHARTER QUESTION #4,FALSE,,,NO,,MAIL IN,871,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,MAIL IN,17,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,MAIL IN,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,MAIL IN,540,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,MAIL IN,15,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,MAIL IN,1562,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,002,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOE AKANA,HOUSE,MAIL IN,646,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,002,US HOUSE,FALSE,LIBERTARIAN,LIBERTARIAN,MICHELLE ROSE TIPPENS,HOUSE,MAIL IN,42,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,002,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,JILL N TOKUDA,HOUSE,MAIL IN,1422,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,MAIL IN,751,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,MAIL IN,1424,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,025,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,BRIAN S LAURO,,MAIL IN,560,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,025,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,CHRIS LEE,,MAIL IN,1565,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,051,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,KUKANA KK KAMA-TOTH,,MAIL IN,667,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,051,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,LISA MARTEN,,MAIL IN,1443,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,MAIL IN,565,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,MAIL IN,867,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,MAIL IN,610,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,MAIL IN,768,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,MAIL IN,583,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,MAIL IN,592,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,MAIL IN,749,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
51-03,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,MAIL IN,646,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
